,nonuniformity,center_field_gauss,r_1_innerrad,r_1_width,r_1_thickness,r_1_dist,g_1_innerrad,g_1_width,g_1_thickness,g_1_dist
0,7.959436318216096e-07,27.373629121720633,150.0,20.0,20.0,271.02352093681554,20.088472604249297,8.070688471777848,10.328643238978001,123.53890290716585
1,7.963403059392327e-07,22.568672501659766,149.99999730266373,19.999877414831644,16.47687875645452,270.86253146051047,97.90636783302936,18.61248843104632,19.17132814805218,195.61975667219872
2,7.970285465504155e-07,10.684360076528439,149.9998360590307,19.996556180431483,7.7917818042612765,270.59579908012597,132.03566585061452,17.61639650005592,8.581789991641813,254.61514377131888
3,7.97142425506986e-07,4.749799579810774,150.0,19.999979391399354,3.4623703754379966,270.53778005655545,99.0104916342411,17.377383665665107,5.983348152878213,262.1155830142707
4,7.971587195868254e-07,3.6514757215721083,149.99997298428485,19.999914968165367,2.6616754174928325,270.5315446333382,120.23361940550524,8.12736126712957,8.329431397435709,190.826213155941
5,7.971587255078131e-07,3.489994322678034,150.0,19.99998821034016,2.5439488407892195,270.530787206169,91.8186682613586,19.053084394794027,8.621947570850592,281.86997297450534
6,7.971647248724014e-07,2.8969036903317402,150.0,20.0,2.111602954926527,270.5282602745925,82.64332886135034,9.80179153747059,2.138689088478677,262.5578748499897
7,7.971664428572879e-07,2.743800621481327,150.0,19.9999812434899,2.0,270.5277035777568,77.83173339041618,13.394422068864646,5.5079673512239635,296.75977312728867
8,7.971666209204382e-07,2.743802448146835,150.0,20.0,2.0,270.52775170149334,125.13588698429426,6.794383642792473,12.192734596754617,299.21236615407213
9,7.97453756804107e-07,5.02934239988555,149.99999705410056,19.968489110817806,3.6712378957550107,270.51390523202144,80.12273807783497,17.838603616237833,12.712622208225696,167.20784673652244
10,7.976520164762284e-07,2.747991062305739,149.99999508692633,19.951876193731138,2.007285043007014,270.4885988333675,42.94826860550796,13.995127911990913,15.024059653240744,111.00704839584711
11,7.978371863788618e-07,20.489052974190223,149.93226524331743,20.0,14.941590814005213,270.68760379438186,112.94196820363891,19.33358256421879,16.881199993508083,212.2679257087023
12,8.039470947933933e-07,2.6627830397325702,150.0,19.32851354186654,2.0,269.9795615440698,77.12216843869928,10.411761107497405,11.8101608996372,165.4786140496473
13,8.090894705342308e-07,2.8196254097439333,149.99999732691288,18.823673029192157,2.167776522458939,269.56782059242,81.73916973549412,5.866411506097524,16.61897137801994,119.03346699026342
14,8.201262711670355e-07,19.002293995065056,149.999996995707,17.68062497111243,15.46485177221233,268.92814617940894,114.45666670973462,19.605100670911963,17.077412010946812,267.35721164629285
15,8.910161027893234e-07,1.634448465395868,149.99997812899875,11.275642909161856,2.0,263.3528301695578,51.553300107333186,10.205267945906636,10.995607169806226,166.6849721158476
16,9.41011516916476e-07,4.588495988306391,150.0,7.05009094298511,8.742477924440927,259.9306254675412,117.31083322427713,9.11893958183243,8.265326712536766,259.7298988342292
17,9.522405739361992e-07,1.063897725396763,149.99999999999915,6.166751181692643,2.3030529817909486,259.09880546872836,99.8314065107639,4.998601141161176,7.453500952243859,94.91084576105291
18,9.523557558720817e-07,1.878289832108333,150.0,6.153936901863683,4.074417610273267,259.1028469091166,145.31479663103983,3.7552686550852408,4.889805652174981,131.0012428678712
19,9.67270506507145e-07,3.5063945709891797,149.99999768969272,4.946597566090978,9.392598671256676,258.1852293667657,93.4539017351445,4.181653136884294,11.123550291109655,126.68254584292045
20,9.686927447199514e-07,0.7374186934059557,149.9999731596755,4.862519329798772,2.0072685314832164,258.0038703049572,40.636286091035096,19.405637936810574,9.340279528147224,76.96546404257182
21,9.963048550351288e-07,3.698751627030532,149.99997355893333,2.621159549543253,18.44492042473338,256.56359215836915,84.7465746109595,3.990294505921371,16.57524840874621,178.43713481248582
22,1.0060100529570996e-06,0.3231928811444629,150.0,2.0,2.098910975785816,255.5949865160594,48.93485795938996,11.57321632046539,15.510106234599055,278.64068043185426
23,9.377162915234788e-06,92.60878493528637,150.0,19.99999812084937,19.999969079035132,57.756797030785215,115.65108310769443,3.2115739329158246,16.331469160556434,61.820029624973984
24,9.377396759603645e-06,92.56288744750336,150.0,19.999980141858238,19.98990299345259,57.75641043794608,26.148991310561456,8.339542181255325,9.729342100442269,9.113203005128643
25,9.379690167391005e-06,92.6213257797832,149.9892413773332,19.999999857956787,19.999984919766813,57.7529048183846,128.8499745453862,11.140126455774556,4.282994806061817,68.20315407168505
26,9.584332499247043e-06,31.478774346531466,150.0,20.0,6.748473212804799,57.42579406522614,106.56659572008039,13.457778092794925,11.500735716231365,15.905789351320644
27,9.59847838428125e-06,21.700471411974718,149.99999907646475,19.999999751842616,4.64987882112629,57.403504897924336,124.28790364680796,16.181851373838413,3.4459688277564102,46.638605040759685
28,9.608863231527988e-06,9.428798765265274,150.0,20.0,2.0196257228761416,57.387154583297274,120.35113189563042,10.911033428833594,14.890544806318953,30.94461209744246
29,9.608910333951428e-06,9.337189196494045,150.0,20.0,2.0,57.38708319105633,118.83187518757171,18.89918566215614,3.825567679402691,13.053601425947772
30,9.608914030531704e-06,9.337182950587195,150.0,19.9999784310873,2.0,57.38706703136238,128.4519918584006,2.684848049733114,6.711275818793526,79.72143531479121
31,9.608972835642003e-06,9.342139795324265,149.9999858666105,19.999398928148185,2.0011136977833375,57.38699610678117,137.0390954473926,9.290326017995067,5.8806743889916655,54.03450293704848
32,1.1550067589165138e-05,10.328184444492194,150.0,2.0,20.0,54.83957607884294,125.69031181761294,5.340480760867069,6.18414037681067,34.65388683500271
33,0.0002830875189033077,23.683850423649897,150.0,20.0,20.0,300.0,64.62468811967281,13.151102307199803,11.399106078502177,252.9512482698974
34,0.0002830875189033077,23.683850423649897,150.0,20.0,20.0,300.0,35.127868260292885,6.079878287636593,3.302468880333606,238.23828527928973
35,0.0002830875189033077,23.683850423649897,150.0,20.0,20.0,300.0,1.3009091821137662,2.123277625158381,2.3610713788126194,128.78781470976222
36,0.0002830875189033077,23.683850423649897,150.0,20.0,20.0,300.0,9.45702852275724,14.727011033131905,4.802477264515767,139.4455375174337
37,0.0002830875189033077,23.683850423649897,150.0,20.0,20.0,300.0,20.131920872746306,10.358211248372347,19.17206391330511,165.65729230420072
38,0.0002830875189033077,23.683850423649897,150.0,20.0,20.0,300.0,65.77765634775785,5.169269709178474,16.39833140776184,220.11740825555694
39,0.0002830875189033077,23.683850423649897,150.0,20.0,20.0,300.0,12.848475261291366,17.53213499248948,10.880447680561725,175.70114876467156
40,0.0002830875189033077,23.683850423649897,150.0,20.0,20.0,300.0,15.014612106602833,4.335623975317713,14.234558220573833,226.66392024586938
41,0.0002830875189033077,23.683850423649897,150.0,20.0,20.0,300.0,13.21669994574752,2.145587366713346,2.5367652369492295,117.80896919725356
42,0.0002830875189033077,23.683850423649897,150.0,20.0,20.0,300.0,7.521115372318962,9.785394030789123,8.102287208271857,226.03819601842216
43,0.0002867944253671033,2.367731438545133,150.0,20.0,2.0,300.0,56.93578311160045,11.350838823292806,11.74127976086209,267.7024291086124
44,0.0002867944253671033,2.367731438545133,150.0,20.0,2.0,300.0,58.45031354684189,3.475595593409902,11.217045162358461,228.15553247916958
45,0.0004340311454236305,2.42275868345061,150.0,2.0,20.0,300.0,55.1796316664911,3.9268880630655625,15.410103001328942,262.24484522618616
46,0.0004340311454236305,2.42275868345061,150.0,2.0,20.0,300.0,33.71010510224421,16.34810633145271,17.124693180320573,161.64023224518328
47,0.0004340311454236305,2.42275868345061,150.0,2.0,20.0,300.0,35.37185625941566,7.390767430873913,9.771502827743582,217.92775317624705
48,0.00043735987226945655,0.24217355208612457,150.0,2.0,2.0,300.0,47.865197355374185,10.487864124402822,11.40861138550146,276.63939778151405
49,0.0022375150181476494,0.35266587228808344,1.0,20.0,2.0,300.0,6.420890569495429,9.399572339418482,3.0101685421151103,71.81420233902976
